pf,winrate,max_dd,max_dd_pct,total_pnl,avg_holding_seconds,trade_count,max_consecutive_losses,max_consecutive_wins,expectancy,payoff_ratio,strategy_name,symbol,timeframe,sig_type,category,tp_display,sl_display,session,has_lowvol,has_breakeven,has_trailing,max_bars,avg_hold_min,pnl_tokyo,trades_tokyo,pnl_london,trades_london,pnl_newyork,trades_newyork
0.6603,43.63,17.53,0.02,-17.36,64.2,1657,15,7,-0.0105,0.8529,momentum_565d63e9,EURJPY,M1,momentum,trend_follow,7p,7p,london,False,False,True,15,1.1,-3.9,369,-13.47,1288,0.0,0
1.1085,46.15,0.79,0.0,0.31,316.2,52,6,6,0.006,1.2933,atr_break_bc18667d,EURJPY,M1,atr_break,breakout,ATR×2.0,ATR×1.5,newyork,True,False,True,15,5.3,0.0,0,0.65,21,-0.33,31
0.7735,52.77,9.46,0.01,-9.16,89.6,1192,9,9,-0.0077,0.6924,bb_bounce_bdb95394,EURJPY,M1,bb_bounce,mean_reversion,7p,15p,newyork,True,True,False,0,1.5,0.0,0,-4.48,410,-4.68,782
0.761,46.38,9.59,0.01,-8.92,82.2,1104,9,9,-0.0081,0.8799,momentum_14eb2ab9,EURJPY,M1,momentum,trend_follow,10p,10p,newyork,True,True,False,15,1.4,0.0,0,-4.16,340,-4.77,764
0.8898,51.67,1.61,0.0,-1.0,78.1,329,5,6,-0.003,0.8322,donchian_break_9452ff3b,EURJPY,M1,donchian_break,breakout,5p,15p,newyork,False,True,False,15,1.3,0.0,0,-0.31,99,-0.69,230
0.7266,47.47,3.09,0.0,-2.48,61.6,297,9,6,-0.0084,0.8038,consecutive_reversal_fbc95605,EURJPY,M1,consecutive_reversal,mean_reversion,5p,5p,london,True,True,True,60,1.0,-0.58,59,-1.9,238,0.0,0
0.7098,46.23,3.06,0.0,-2.48,66.6,292,8,5,-0.0085,0.8255,bb_bounce_9a45141f,EURJPY,M1,bb_bounce,mean_reversion,5p,10p,london,False,True,True,0,1.1,0.5,67,-2.98,225,0.0,0
0.8852,47.88,1.21,0.0,-0.67,65.6,236,5,7,-0.0028,0.9635,donchian_break_583619f4,EURJPY,M1,donchian_break,breakout,5p,10p,newyork,True,False,True,15,1.1,0.0,0,-0.69,73,0.03,163
0.715,47.78,7.81,0.01,-7.49,78.6,835,9,14,-0.009,0.7813,momentum_94c5f56c,EURJPY,M1,momentum,trend_follow,5p,15p,newyork,True,False,True,15,1.3,0.0,0,-3.97,262,-3.51,573
0.3908,25.81,1.74,0.0,-1.64,402.6,31,15,4,-0.0529,1.1235,hilo_break_6b37932e,EURJPY,M1,hilo_break,breakout,ATR×2.0,ATR×1.0,london,True,False,False,15,6.7,-0.78,6,-0.86,25,0.0,0
0.7462,52.52,13.12,0.01,-12.79,341.0,813,11,8,-0.0157,0.6745,bb_bounce_85b5e846,EURJPY,M1,bb_bounce,mean_reversion,ATR×3.0,ATR×1.5,newyork,True,True,False,0,5.7,0.0,0,-8.97,275,-3.82,538
0.7501,47.05,9.87,0.01,-9.24,61.0,1320,8,8,-0.007,0.8443,momentum_3e6f33fe,EURJPY,M1,momentum,trend_follow,5p,5p,newyork,False,True,False,0,1.0,0.0,0,-5.43,432,-3.81,888
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_59710d81,EURJPY,M1,atr_break,breakout,20p,7p,newyork,False,True,False,30,0.0,0.0,0,0.0,0,0.0,0
0.8759,39.67,3.62,0.0,-1.52,629.3,121,8,5,-0.0125,1.3321,donchian_break_aa78ac59,EURJPY,M1,donchian_break,breakout,ATR×2.0,ATR×1.5,london,True,False,False,60,10.5,0.17,28,-1.69,93,0.0,0
0.772,41.96,17.51,0.02,-16.88,80.7,2240,12,8,-0.0075,1.0677,momentum_374e51bd,EURJPY,M1,momentum,trend_follow,15p,7p,newyork,False,False,True,30,1.3,0.0,0,-5.67,744,-11.21,1496
0.7608,45.4,18.01,0.02,-17.51,65.0,2467,10,8,-0.0071,0.915,wick_reversal_f8fd7397,EURJPY,M1,wick_reversal,mean_reversion,7p,7p,london,True,True,True,30,1.1,-3.33,498,-14.19,1969,0.0,0
1.2123,54.02,0.79,0.0,1.61,186.6,174,5,9,0.0093,1.0318,hilo_break_87aaa6e6,EURJPY,M1,hilo_break,breakout,15p,15p,newyork,True,False,False,0,3.1,0.0,0,-0.33,55,1.94,119
0.2937,24.56,1.88,0.0,-1.74,78.9,57,7,2,-0.0305,0.902,hilo_break_18bd290e,EURJPY,M1,hilo_break,breakout,20p,7p,london,False,True,True,15,1.3,-0.45,11,-1.29,46,0.0,0
0.715,46.53,3.81,0.0,-3.41,64.8,389,9,6,-0.0088,0.8217,hilo_break_7b9ecbba,EURJPY,M1,hilo_break,breakout,7p,7p,london,False,False,False,30,1.1,-0.73,92,-2.68,297,0.0,0
0.7115,36.25,1.37,0.0,-1.02,85.5,80,9,5,-0.0128,1.2513,atr_break_0c93eb91,EURJPY,M1,atr_break,breakout,20p,7p,newyork,False,False,True,60,1.4,0.0,0,-0.34,29,-0.69,51
0.9947,52.99,1.46,0.0,-0.06,86.2,334,10,10,-0.0002,0.8823,bb_bounce_f6c18e9f,EURJPY,M1,bb_bounce,mean_reversion,10p,10p,london,True,False,True,15,1.4,-0.12,78,0.06,256,0.0,0
0.6866,44.32,6.33,0.01,-5.73,78.2,546,10,7,-0.0105,0.8625,consecutive_reversal_348ac3fe,EURJPY,M1,consecutive_reversal,mean_reversion,10p,10p,newyork,True,True,True,30,1.3,0.0,0,-0.6,171,-5.12,375
0.74,24.28,13.7,0.01,-11.94,387.1,593,20,5,-0.0201,2.3074,momentum_bc2fdece,EURJPY,M1,momentum,trend_follow,ATR×2.0,ATR×1.0,newyork,True,False,False,0,6.5,0.0,0,-2.02,182,-9.91,411
0.752,49.72,22.46,0.02,-21.9,77.6,2836,11,10,-0.0077,0.7605,rsi_reversal_07abdf76,EURJPY,M1,rsi_reversal,mean_reversion,5p,15p,london,False,False,True,0,1.3,-2.6,627,-19.3,2209,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_09dc520d,EURJPY,M1,atr_break,breakout,ATR×2.0,ATR×1.5,newyork,True,False,True,30,0.0,0.0,0,0.0,0,0.0,0
0.8133,50.79,0.57,0.0,-0.37,84.8,63,4,4,-0.0058,0.7879,hilo_break_de8ce1e8,EURJPY,M1,hilo_break,breakout,7p,15p,newyork,False,True,True,30,1.4,0.0,0,-0.39,23,0.02,40
0.8593,42.18,12.27,0.01,-10.78,325.7,1228,15,7,-0.0088,1.1778,wick_reversal_bfe6a5b6,EURJPY,M1,wick_reversal,mean_reversion,ATR×2.0,ATR×1.5,newyork,True,False,True,60,5.4,0.0,0,1.93,408,-12.71,820
0.8649,53.98,5.12,0.01,-3.34,211.1,502,8,8,-0.0067,0.7373,consecutive_reversal_11e4c9d4,EURJPY,M1,consecutive_reversal,mean_reversion,ATR×2.0,ATR×1.5,newyork,True,False,True,60,3.5,0.0,0,-0.47,159,-2.87,343
0.7844,44.24,4.38,0.0,-4.03,189.3,382,9,6,-0.0106,0.9886,bb_bounce_544a855c,EURJPY,M1,bb_bounce,mean_reversion,ATR×2.0,ATR×1.0,newyork,True,True,False,30,3.2,0.0,0,-1.73,127,-2.31,255
0.7982,47.88,32.15,0.03,-31.49,153.3,3214,14,10,-0.0098,0.8688,wick_reversal_45a9dde1,EURJPY,M1,wick_reversal,mean_reversion,15p,15p,newyork,False,False,True,15,2.6,0.0,0,-11.5,1063,-19.99,2151
0.7942,47.35,2.38,0.0,-1.72,60.4,302,6,7,-0.0057,0.8831,hilo_break_cd04a77b,EURJPY,M1,hilo_break,breakout,5p,5p,newyork,True,True,True,0,1.0,0.0,0,-1.2,93,-0.51,209
0.6788,46.63,2.54,0.0,-1.97,75.2,193,7,6,-0.0102,0.7768,donchian_break_6294def8,EURJPY,M1,donchian_break,breakout,5p,15p,london,True,False,True,0,1.3,-0.69,44,-1.28,149,0.0,0
0.7489,45.7,18.83,0.02,-18.66,65.0,2486,18,9,-0.0075,0.89,wick_reversal_20d923be,EURJPY,M1,wick_reversal,mean_reversion,7p,7p,newyork,True,False,True,60,1.1,0.0,0,-6.89,817,-11.77,1669
0.8098,53.51,5.86,0.01,-5.52,88.2,927,9,12,-0.006,0.7037,bb_bounce_7f421667,EURJPY,M1,bb_bounce,mean_reversion,7p,15p,london,False,True,True,30,1.5,0.81,209,-6.33,718,0.0,0
0.9237,46.74,7.39,0.01,-5.7,176.6,1688,13,7,-0.0034,1.0525,wick_reversal_75cb866d,EURJPY,M1,wick_reversal,mean_reversion,ATR×1.5,ATR×1.0,london,True,True,True,15,2.9,2.28,353,-7.98,1335,0.0,0
0.7869,46.2,16.51,0.02,-16.32,149.3,1777,10,7,-0.0092,0.9163,wick_reversal_8a9879f0,EURJPY,M1,wick_reversal,mean_reversion,ATR×1.5,ATR×1.0,london,True,True,True,0,2.5,-3.69,373,-12.63,1404,0.0,0
0.6696,40.44,14.6,0.01,-14.26,76.0,1308,12,9,-0.0109,0.986,momentum_0c399adc,EURJPY,M1,momentum,trend_follow,15p,5p,london,False,False,True,15,1.3,-4.75,324,-9.52,984,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_fc3e99c1,EURJPY,M1,atr_break,breakout,ATR×1.5,ATR×1.0,newyork,True,False,False,0,0.0,0.0,0,0.0,0,0.0,0
0.6512,44.44,3.21,0.0,-2.51,60.8,234,8,6,-0.0107,0.814,donchian_break_202ccf14,EURJPY,M1,donchian_break,breakout,5p,5p,london,True,True,False,0,1.0,-0.83,58,-1.68,176,0.0,0
0.8631,45.05,11.45,0.01,-10.44,195.8,1565,14,7,-0.0067,1.0529,wick_reversal_73524a68,EURJPY,M1,wick_reversal,mean_reversion,ATR×2.0,ATR×1.0,newyork,True,True,False,15,3.3,0.0,0,-4.01,500,-6.42,1065
0.8064,52.29,29.58,0.03,-26.96,224.9,2798,10,10,-0.0096,0.7358,wick_reversal_4653c98b,EURJPY,M1,wick_reversal,mean_reversion,ATR×2.0,ATR×1.5,newyork,False,False,True,60,3.7,0.0,0,-15.03,938,-11.93,1860
0.7872,48.24,21.86,0.02,-20.33,137.5,2106,15,8,-0.0097,0.8446,wick_reversal_08d8cfad,EURJPY,M1,wick_reversal,mean_reversion,15p,15p,newyork,True,True,True,15,2.3,0.0,0,-7.24,683,-13.09,1423
0.9922,35.85,2.15,0.0,-0.05,322.6,106,17,5,-0.0005,1.7756,bb_bounce_fb1be8d0,EURJPY,M1,bb_bounce,mean_reversion,ATR×1.5,ATR×1.0,london,True,False,False,0,5.4,-0.26,19,0.21,87,0.0,0
0.7684,40.83,3.58,0.0,-3.43,74.0,480,14,5,-0.0071,1.1133,bb_bounce_5ff3af50,EURJPY,M1,bb_bounce,mean_reversion,15p,5p,london,True,True,False,30,1.2,-0.24,104,-3.19,376,0.0,0
0.9972,52.52,1.87,0.0,-0.04,117.7,318,10,7,-0.0001,0.9016,bb_bounce_1e29b53a,EURJPY,M1,bb_bounce,mean_reversion,15p,15p,london,True,True,True,15,2.0,-0.03,79,-0.0,239,0.0,0
0.8594,51.72,11.61,0.01,-9.76,76.5,2436,15,10,-0.004,0.8021,wick_reversal_0391bb67,EURJPY,M1,wick_reversal,mean_reversion,5p,15p,london,True,True,True,30,1.3,-1.6,512,-8.16,1924,0.0,0
0.7822,49.48,2.0,0.0,-1.46,90.3,192,7,5,-0.0076,0.7987,wick_reversal_ef517f27,EURJPY,M1,wick_reversal,mean_reversion,7p,15p,london,False,False,True,30,1.5,0.12,36,-1.58,156,0.0,0
0.6485,42.69,9.67,0.01,-9.39,64.3,855,19,9,-0.011,0.8705,momentum_418e123b,EURJPY,M1,momentum,trend_follow,7p,7p,london,True,True,False,15,1.1,-1.35,190,-8.04,665,0.0,0
0.9202,44.22,2.65,0.0,-1.36,186.5,389,9,8,-0.0035,1.1609,bb_bounce_739e9d1f,EURJPY,M1,bb_bounce,mean_reversion,ATR×2.0,ATR×1.0,london,True,True,True,60,3.1,-1.36,82,0.0,307,0.0,0
0.8018,44.23,0.78,0.0,-0.43,122.3,52,3,3,-0.0082,1.0109,atr_break_6903a013,EURJPY,M1,atr_break,breakout,ATR×2.0,ATR×1.0,london,True,True,True,15,2.0,-0.18,12,-0.25,40,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_bd398c6a,EURJPY,M1,atr_break,breakout,5p,5p,newyork,True,True,True,0,0.0,0.0,0,0.0,0,0.0,0
0.6791,45.32,13.04,0.01,-12.77,61.4,1346,12,7,-0.0095,0.8193,momentum_93cd0d44,EURJPY,M1,momentum,trend_follow,5p,5p,london,False,True,False,30,1.0,-4.38,332,-8.38,1014,0.0,0
0.7381,44.23,0.94,0.0,-0.51,78.5,52,4,4,-0.0099,0.9307,atr_break_6b3ae993,EURJPY,M1,atr_break,breakout,5p,15p,london,True,True,True,15,1.3,-0.05,12,-0.47,40,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_4659fe37,EURJPY,M1,atr_break,breakout,7p,7p,newyork,True,False,True,60,0.0,0.0,0,0.0,0,0.0,0
0.7571,43.96,1.23,0.0,-0.74,65.3,91,6,4,-0.0081,0.9653,atr_break_18d2a8c4,EURJPY,M1,atr_break,breakout,5p,10p,london,False,True,True,15,1.1,-0.04,25,-0.7,66,0.0,0
0.9819,46.67,0.23,0.0,-0.01,64.0,30,4,3,-0.0004,1.1222,hilo_break_d8175b66,EURJPY,M1,hilo_break,breakout,5p,5p,newyork,True,True,False,60,1.1,0.0,0,-0.22,11,0.21,19
0.8506,35.77,13.92,0.01,-10.8,277.2,1124,20,7,-0.0096,1.5276,rsi_reversal_05b14716,EURJPY,M1,rsi_reversal,mean_reversion,ATR×1.5,ATR×1.0,newyork,True,False,False,60,4.6,0.0,0,-8.56,380,-2.23,744
1.0775,57.71,1.76,0.0,1.0,264.2,253,4,9,0.004,0.7896,hilo_break_c5647820,EURJPY,M1,hilo_break,breakout,ATR×2.0,ATR×1.5,newyork,True,True,False,60,4.4,0.0,0,-0.01,78,1.01,175
1.1599,52.19,2.43,0.0,2.96,189.1,433,8,9,0.0068,1.0624,donchian_break_e1610c76,EURJPY,M1,donchian_break,breakout,ATR×1.5,ATR×1.0,newyork,False,True,False,15,3.2,0.0,0,1.03,137,1.93,296
0.1846,24.24,1.19,0.0,-1.19,69.1,33,8,2,-0.0362,0.5767,hilo_break_ce48ca49,EURJPY,M1,hilo_break,breakout,15p,5p,london,True,True,False,15,1.2,-0.3,9,-0.89,24,0.0,0
0.6934,48.35,7.16,0.01,-6.89,79.0,637,7,7,-0.0108,0.7406,bb_bounce_1a152702,EURJPY,M1,bb_bounce,mean_reversion,5p,15p,newyork,False,True,True,15,1.3,0.0,0,0.14,213,-7.03,424
0.7467,46.74,25.49,0.03,-25.25,66.4,3340,11,10,-0.0076,0.8509,rsi_reversal_72a9e3b0,EURJPY,M1,rsi_reversal,mean_reversion,5p,10p,newyork,False,False,True,30,1.1,0.0,0,-9.34,1124,-15.91,2216
0.7042,44.06,11.2,0.01,-11.17,61.0,1305,9,8,-0.0086,0.894,bb_bounce_ccd1411c,EURJPY,M1,bb_bounce,mean_reversion,5p,5p,newyork,True,False,True,15,1.0,0.0,0,-4.47,448,-6.7,857
0.87,28.25,11.91,0.01,-8.82,1179.0,531,12,5,-0.0166,2.2097,rsi_reversal_ad17c837,EURJPY,M1,rsi_reversal,mean_reversion,ATR×3.0,ATR×1.5,newyork,True,False,False,0,19.6,0.0,0,-4.42,184,-4.4,347
0.8482,52.94,1.47,0.0,-0.78,271.2,102,5,5,-0.0076,0.754,bb_bounce_a07ea756,EURJPY,M1,bb_bounce,mean_reversion,ATR×3.0,ATR×1.5,london,True,True,True,60,4.5,1.38,26,-2.16,76,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_cb5e1a1c,EURJPY,M1,atr_break,breakout,ATR×2.0,ATR×1.0,newyork,True,True,False,30,0.0,0.0,0,0.0,0,0.0,0
0.9217,41.96,2.57,0.0,-0.82,528.2,112,6,3,-0.0073,1.2747,bb_bounce_815cd7c6,EURJPY,M1,bb_bounce,mean_reversion,ATR×2.0,ATR×1.5,newyork,True,False,False,15,8.8,0.0,0,0.55,32,-1.36,80
0.7773,47.98,11.5,0.01,-10.96,81.7,1482,9,8,-0.0074,0.8429,rsi_reversal_729391cf,EURJPY,M1,rsi_reversal,mean_reversion,10p,10p,london,True,True,False,30,1.4,-0.77,300,-10.19,1182,0.0,0
0.7896,46.82,2.43,0.0,-1.8,64.8,299,8,8,-0.006,0.8967,donchian_break_09a319fc,EURJPY,M1,donchian_break,breakout,7p,7p,newyork,True,True,True,30,1.1,0.0,0,-0.81,94,-0.99,205
0.7515,45.65,7.22,0.01,-6.92,61.1,999,9,7,-0.0069,0.8948,bb_bounce_6d11db98,EURJPY,M1,bb_bounce,mean_reversion,5p,5p,london,False,False,True,60,1.0,0.66,223,-7.58,776,0.0,0
0.7645,49.64,14.04,0.01,-13.34,142.9,1235,9,9,-0.0108,0.7757,rsi_reversal_d5789ae7,EURJPY,M1,rsi_reversal,mean_reversion,15p,15p,london,True,True,False,60,2.4,-0.93,261,-12.42,974,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_e09ce090,EURJPY,M1,atr_break,breakout,7p,7p,newyork,True,False,True,0,0.0,0.0,0,0.0,0,0.0,0
0.6729,40.62,3.82,0.0,-3.35,72.9,288,11,5,-0.0116,0.9835,donchian_break_21b25075,EURJPY,M1,donchian_break,breakout,15p,5p,london,False,True,False,15,1.2,-0.95,71,-2.4,217,0.0,0
0.9709,48.96,1.4,0.0,-0.21,144.7,192,8,8,-0.0011,1.0123,donchian_break_97905933,EURJPY,M1,donchian_break,breakout,ATR×1.5,ATR×1.0,newyork,True,False,True,0,2.4,0.0,0,-0.46,68,0.25,124
0.8045,45.99,3.08,0.0,-2.7,81.2,411,9,6,-0.0066,0.945,bb_bounce_68847ed2,EURJPY,M1,bb_bounce,mean_reversion,10p,10p,newyork,True,True,False,60,1.4,0.0,0,-0.35,134,-2.34,277
0.9214,43.4,0.73,0.0,-0.13,84.9,53,7,7,-0.0025,1.2019,atr_break_f4fa65c9,EURJPY,M1,atr_break,breakout,15p,7p,london,True,True,True,30,1.4,0.36,12,-0.5,41,0.0,0
0.8767,43.95,2.31,0.0,-1.61,74.8,430,7,5,-0.0037,1.118,bb_bounce_421ccaf3,EURJPY,M1,bb_bounce,mean_reversion,15p,5p,london,True,True,False,15,1.2,-0.35,100,-1.26,330,0.0,0
0.7188,40.85,40.83,0.04,-40.41,75.4,4568,17,9,-0.0088,1.0409,wick_reversal_ed0f59d2,EURJPY,M1,wick_reversal,mean_reversion,15p,5p,london,False,True,False,60,1.3,-9.6,1026,-30.8,3542,0.0,0
0.875,29.37,3.24,0.0,-2.42,359.6,286,11,4,-0.0085,2.1042,bb_bounce_4d1807c8,EURJPY,M1,bb_bounce,mean_reversion,ATR×2.0,ATR×1.0,london,True,False,False,15,6.0,0.34,68,-2.76,218,0.0,0
0.8076,45.71,7.44,0.01,-7.08,156.8,827,9,8,-0.0086,0.9593,bb_bounce_eb8bc43b,EURJPY,M1,bb_bounce,mean_reversion,ATR×2.0,ATR×1.0,newyork,False,False,True,15,2.6,0.0,0,-2.39,282,-4.69,545
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_08c5ef04,EURJPY,M1,atr_break,breakout,5p,15p,newyork,True,True,True,15,0.0,0.0,0,0.0,0,0.0,0
0.7809,45.28,0.9,0.0,-0.4,79.2,53,5,4,-0.0075,0.9435,atr_break_16defd76,EURJPY,M1,atr_break,breakout,5p,15p,london,True,True,False,15,1.3,0.23,12,-0.63,41,0.0,0
0.6658,46.97,4.23,0.0,-3.9,69.5,330,6,12,-0.0118,0.7517,bb_bounce_86ae13cf,EURJPY,M1,bb_bounce,mean_reversion,5p,10p,newyork,True,False,True,30,1.2,0.0,0,0.12,108,-4.02,222
0.8171,53.25,13.08,0.01,-12.49,88.0,2126,8,11,-0.0059,0.7175,momentum_a5911685,EURJPY,M1,momentum,trend_follow,7p,15p,newyork,False,False,False,30,1.5,0.0,0,-3.14,705,-9.35,1421
0.8096,53.33,5.07,0.01,-3.8,87.3,615,7,7,-0.0062,0.7084,momentum_599327b6,EURJPY,M1,momentum,trend_follow,7p,15p,newyork,True,True,True,60,1.5,0.0,0,-1.85,184,-1.95,431
0.7791,51.72,37.08,0.04,-35.92,86.2,4950,12,9,-0.0073,0.7273,wick_reversal_d3505006,EURJPY,M1,wick_reversal,mean_reversion,7p,15p,london,False,False,True,15,1.4,-4.14,1115,-31.78,3835,0.0,0
0.8091,49.91,6.65,0.01,-5.09,167.1,527,10,8,-0.0097,0.8122,hilo_break_9af471f1,EURJPY,M1,hilo_break,breakout,15p,15p,london,False,False,False,15,2.8,-3.04,127,-2.04,400,0.0,0
0.7779,45.27,19.86,0.02,-19.58,196.7,1756,11,9,-0.0112,0.9404,bb_bounce_d0265c13,EURJPY,M1,bb_bounce,mean_reversion,ATR×1.5,ATR×1.0,newyork,False,True,False,60,3.3,0.0,0,-9.82,591,-9.76,1165
0.7814,48.23,2.9,0.0,-1.99,81.9,282,7,6,-0.007,0.8389,bb_bounce_2e4a7fd5,EURJPY,M1,bb_bounce,mean_reversion,10p,10p,london,False,False,True,15,1.4,0.77,64,-2.76,218,0.0,0
0.8414,52.78,2.89,0.0,-2.62,87.9,540,10,14,-0.0048,0.7528,consecutive_reversal_f3a2ad83,EURJPY,M1,consecutive_reversal,mean_reversion,7p,15p,london,True,True,True,0,1.5,-0.32,105,-2.3,435,0.0,0
0.8984,36.33,8.45,0.01,-7.4,259.1,1335,13,5,-0.0055,1.5746,wick_reversal_25c8079f,EURJPY,M1,wick_reversal,mean_reversion,ATR×2.0,ATR×1.0,newyork,True,False,True,0,4.3,0.0,0,-0.73,432,-6.67,903
1.099,63.33,0.29,0.0,0.08,90.0,30,3,5,0.0028,0.6363,hilo_break_44ed7b3b,EURJPY,M1,hilo_break,breakout,7p,15p,newyork,True,True,True,0,1.5,0.0,0,-0.11,10,0.19,20
0.7387,45.77,26.41,0.03,-26.06,65.2,3306,15,9,-0.0079,0.8754,wick_reversal_cf8b0431,EURJPY,M1,wick_reversal,mean_reversion,7p,7p,newyork,True,False,True,30,1.1,0.0,0,-8.33,1082,-17.73,2224
0.7992,42.83,8.03,0.01,-6.86,75.6,1158,10,7,-0.0059,1.0667,consecutive_reversal_d12e6daa,EURJPY,M1,consecutive_reversal,mean_reversion,15p,5p,london,True,False,True,30,1.3,-1.61,232,-5.25,926,0.0,0
0.6258,35.12,3.94,0.0,-3.85,154.8,205,9,4,-0.0188,1.156,wick_reversal_d0e8305a,EURJPY,M1,wick_reversal,mean_reversion,ATR×2.0,ATR×1.0,newyork,True,True,False,15,2.6,0.0,0,-1.82,73,-2.04,132
0.6759,46.41,7.32,0.01,-6.74,80.2,571,9,6,-0.0118,0.7805,donchian_break_48e941f3,EURJPY,M1,donchian_break,breakout,10p,10p,london,False,True,False,60,1.3,-3.03,137,-3.71,434,0.0,0
1.3231,63.33,0.18,0.0,0.22,70.0,30,3,5,0.0074,0.766,hilo_break_271695bf,EURJPY,M1,hilo_break,breakout,7p,7p,newyork,True,True,True,60,1.2,0.0,0,-0.05,10,0.28,20
0.6264,39.31,8.49,0.01,-8.27,73.2,669,14,7,-0.0124,0.9671,momentum_aa2ccd82,EURJPY,M1,momentum,trend_follow,15p,5p,london,True,True,False,0,1.2,-1.82,158,-6.45,511,0.0,0
0.8687,48.42,1.98,0.0,-1.31,182.2,190,6,6,-0.0069,0.9253,hilo_break_ed3ebe18,EURJPY,M1,hilo_break,breakout,15p,15p,newyork,True,False,False,15,3.0,0.0,0,-0.58,66,-0.73,124
0.8072,46.68,14.6,0.01,-14.22,78.7,2286,13,8,-0.0062,0.9222,wick_reversal_7b34d9f0,EURJPY,M1,wick_reversal,mean_reversion,10p,10p,london,True,False,True,15,1.3,-3.31,476,-10.91,1810,0.0,0
0.9072,52.08,1.7,0.0,-0.65,65.9,265,8,7,-0.0025,0.8349,consecutive_reversal_327d12f2,EURJPY,M1,consecutive_reversal,mean_reversion,5p,10p,newyork,True,False,True,30,1.1,0.0,0,-0.89,90,0.23,175
0.7665,46.49,21.51,0.02,-20.96,81.2,2689,11,7,-0.0078,0.8823,wick_reversal_f0b0b78d,EURJPY,M1,wick_reversal,mean_reversion,10p,10p,london,True,True,True,0,1.4,-3.42,572,-17.54,2117,0.0,0
0.8591,38.96,9.95,0.01,-7.91,707.9,521,11,5,-0.0152,1.3457,momentum_64f7a701,EURJPY,M1,momentum,trend_follow,ATR×2.0,ATR×1.5,london,True,False,False,60,11.8,-5.21,122,-2.71,399,0.0,0
0.834,52.94,2.05,0.0,-1.85,75.6,408,8,10,-0.0045,0.7414,bb_bounce_d9f9b3c8,EURJPY,M1,bb_bounce,mean_reversion,5p,15p,london,True,False,True,15,1.3,-0.9,86,-0.96,322,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_d9fa213f,EURJPY,M1,atr_break,breakout,5p,15p,london,True,True,False,0,0.0,0.0,0,0.0,0,0.0,0
0.8412,53.29,15.24,0.02,-14.56,87.2,2884,10,11,-0.005,0.7373,wick_reversal_67ef6ad2,EURJPY,M1,wick_reversal,mean_reversion,7p,15p,london,True,False,True,15,1.5,-1.51,607,-13.05,2277,0.0,0
0.7809,52.69,8.36,0.01,-8.04,85.6,1154,7,10,-0.007,0.7013,consecutive_reversal_600c37fd,EURJPY,M1,consecutive_reversal,mean_reversion,7p,15p,london,True,True,True,15,1.4,-1.29,249,-6.76,905,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_23289237,EURJPY,M1,atr_break,breakout,5p,10p,newyork,True,False,True,60,0.0,0.0,0,0.0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_6e56cbd8,EURJPY,M1,atr_break,breakout,5p,15p,london,False,False,True,15,0.0,0.0,0,0.0,0,0.0,0
0.7155,43.39,9.02,0.01,-8.61,155.4,620,10,8,-0.0139,0.9336,bb_bounce_b3b07f20,EURJPY,M1,bb_bounce,mean_reversion,ATR×2.0,ATR×1.0,newyork,False,False,True,60,2.6,0.0,0,-1.15,208,-7.46,412
0.9926,42.5,2.76,0.0,-0.14,649.5,200,9,6,-0.0007,1.3429,donchian_break_2809018d,EURJPY,M1,donchian_break,breakout,ATR×2.0,ATR×1.5,newyork,True,False,False,30,10.8,0.0,0,0.77,66,-0.91,134
0.9373,50.9,3.56,0.0,-1.42,162.3,499,16,11,-0.0028,0.9041,consecutive_reversal_f79de467,EURJPY,M1,consecutive_reversal,mean_reversion,15p,15p,london,True,False,False,60,2.7,-0.72,96,-0.69,403,0.0,0
0.5975,37.63,5.52,0.01,-4.8,83.2,295,13,5,-0.0163,0.9904,donchian_break_d9601565,EURJPY,M1,donchian_break,breakout,15p,7p,london,True,True,True,0,1.4,-1.62,72,-3.18,223,0.0,0
0.7062,44.57,11.34,0.01,-11.23,61.2,1317,11,9,-0.0085,0.8783,bb_bounce_373f0a1e,EURJPY,M1,bb_bounce,mean_reversion,5p,5p,newyork,True,True,True,15,1.0,0.0,0,-4.91,447,-6.32,870
0.5898,44.02,3.68,0.0,-3.33,66.0,259,8,5,-0.0129,0.7501,donchian_break_84ec5baf,EURJPY,M1,donchian_break,breakout,5p,10p,newyork,True,True,False,60,1.1,0.0,0,-1.89,89,-1.44,170
