pf,winrate,max_dd,max_dd_pct,total_pnl,avg_holding_seconds,trade_count,max_consecutive_losses,max_consecutive_wins,expectancy,payoff_ratio,name,sym,tf,sig_type,cat,tp_d,sl_d,sess,lv,be,trail,trail_type,mb,hold_m,pnl_tokyo,tr_tokyo,pnl_london,tr_london,pnl_newyork,tr_newyork
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_721dd999,USDJPY,M1,atr_break,breakout,A×3.0,A×1.0,newyork,True,True,True,atr_mult,60,0.0,0.0,0,0.0,0,0.0,0
0.7699,35.97,20.46,0.02,-20.23,112.5,2691,12,6,-0.0075,1.3704,wick_reversal_51d1d7a8,USDJPY,M1,wick_reversal,mean_reversion,15p,7p,newyork,True,False,False,,0,1.9,0.0,0,-8.18,910,-12.05,1781
0.722,29.67,5.21,0.01,-4.9,178.6,428,17,5,-0.0114,1.7111,bb_bounce_8f7fb52c,USDJPY,M1,bb_bounce,mean_reversion,A×2.0,A×0.7,newyork,True,False,True,atr_mult,30,3.0,0.0,0,-1.88,130,-3.01,298
0.7803,46.66,26.42,0.03,-25.94,162.1,3148,15,12,-0.0082,0.8919,wick_reversal_9e2577d5,USDJPY,M1,wick_reversal,mean_reversion,A×3.0,A×1.0,london,False,True,True,fixed,0,2.7,-5.06,694,-20.88,2454,0.0,0
0.4347,36.78,1.94,0.0,-1.92,133.1,87,8,6,-0.022,0.7472,hilo_break_32c1850a,USDJPY,M1,hilo_break,breakout,A×3.0,A×0.7,london,False,True,True,fixed,0,2.2,-0.27,15,-1.65,72,0.0,0
0.884,46.26,11.92,0.01,-11.26,312.2,2088,11,13,-0.0054,1.0267,wick_reversal_bb1db9dd,USDJPY,M1,wick_reversal,mean_reversion,A×4.0,A×1.5,newyork,False,False,True,atr_mult,120,5.2,0.0,0,-7.17,708,-4.09,1380
0.7004,41.71,3.64,0.0,-2.92,200.8,199,9,4,-0.0147,0.9789,donchian_break_f04bf4e1,USDJPY,M1,donchian_break,breakout,15p,15p,london,True,False,True,atr_mult,30,3.3,-1.07,42,-1.85,157,0.0,0
1.1352,19.51,0.43,0.0,0.22,256.1,41,6,2,0.0055,4.6828,atr_break_ecab20cc,USDJPY,M1,atr_break,breakout,A×3.0,A×0.7,newyork,True,False,True,atr_mult,30,4.3,0.0,0,0.1,10,0.12,31
0.7682,39.92,15.44,0.02,-15.24,143.8,1826,13,8,-0.0083,1.1561,wick_reversal_f75ec7ee,USDJPY,M1,wick_reversal,mean_reversion,20p,10p,london,True,True,False,,60,2.4,-2.63,401,-12.61,1425,0.0,0
0.8654,46.66,8.98,0.01,-8.39,153.9,1751,14,11,-0.0048,0.9894,wick_reversal_edecf4ef,USDJPY,M1,wick_reversal,mean_reversion,A×2.0,A×1.0,newyork,True,True,True,fixed,120,2.6,0.0,0,-4.3,583,-4.09,1168
0.821,41.28,8.55,0.01,-7.46,188.8,1032,13,7,-0.0072,1.1679,bb_bounce_44285e10,USDJPY,M1,bb_bounce,mean_reversion,A×2.0,A×1.0,newyork,True,True,True,atr_mult,0,3.1,0.0,0,-1.75,350,-5.71,682
0.3616,23.68,1.23,0.0,-1.2,129.5,38,9,2,-0.0316,1.165,hilo_break_f10d9212,USDJPY,M1,hilo_break,breakout,20p,10p,newyork,True,True,True,atr_mult,30,2.2,0.0,0,-0.27,10,-0.93,28
0.752,36.96,0.7,0.0,-0.44,195.7,46,8,3,-0.0096,1.2828,atr_break_615893df,USDJPY,M1,atr_break,breakout,A×2.0,A×1.0,newyork,True,True,True,atr_mult,120,3.3,0.0,0,0.18,14,-0.62,32
1.3175,38.1,0.81,0.0,0.88,664.3,42,6,3,0.021,2.1409,atr_break_6085f916,USDJPY,M1,atr_break,breakout,A×5.0,A×1.5,newyork,True,False,True,atr_mult,0,11.1,0.0,0,0.24,12,0.64,30
0.7777,44.29,4.65,0.0,-3.95,169.7,429,9,5,-0.0092,0.9783,bb_bounce_d915936b,USDJPY,M1,bb_bounce,mean_reversion,A×2.5,A×1.0,newyork,True,True,True,fixed,60,2.8,0.0,0,-0.83,148,-3.12,281
0.7172,42.62,5.29,0.01,-3.87,235.8,298,15,6,-0.013,0.9656,donchian_break_73f72ad3,USDJPY,M1,donchian_break,breakout,A×4.0,A×1.0,london,False,True,True,atr_mult,30,3.9,-1.38,58,-2.49,240,0.0,0
1.0893,57.8,1.61,0.0,0.8,208.3,218,6,9,0.0037,0.7954,bb_bounce_0a931938,USDJPY,M1,bb_bounce,mean_reversion,15p,15p,london,False,True,False,,120,3.5,0.76,46,0.04,172,0.0,0
0.9513,46.2,6.0,0.01,-2.64,292.9,1251,10,10,-0.0021,1.1077,wick_reversal_c1705c93,USDJPY,M1,wick_reversal,mean_reversion,A×3.0,A×1.0,newyork,True,True,True,atr_mult,30,4.9,0.0,0,-0.87,421,-1.77,830
1.0255,31.88,0.89,0.0,0.07,198.3,69,14,5,0.001,2.1909,atr_break_d6d5833c,USDJPY,M1,atr_break,breakout,20p,10p,london,False,False,True,atr_mult,30,3.3,0.44,14,-0.37,55,0.0,0
0.8744,51.49,3.12,0.0,-2.6,218.6,437,8,10,-0.0059,0.8239,bb_bounce_fc09dcdf,USDJPY,M1,bb_bounce,mean_reversion,15p,15p,newyork,True,True,False,,120,3.6,0.0,0,-0.42,140,-2.18,297
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_cc0c7106,USDJPY,M1,atr_break,breakout,15p,15p,newyork,True,True,True,fixed,120,0.0,0.0,0,0.0,0,0.0,0
0.7439,43.0,20.35,0.02,-19.98,161.5,2042,11,8,-0.0098,0.9862,wick_reversal_3d729afe,USDJPY,M1,wick_reversal,mean_reversion,A×3.0,A×1.0,london,True,False,True,fixed,60,2.7,-3.78,448,-16.2,1594,0.0,0
0.7814,30.68,26.8,0.03,-26.41,190.5,2920,16,6,-0.009,1.7652,wick_reversal_09334d19,USDJPY,M1,wick_reversal,mean_reversion,20p,10p,london,False,False,True,atr_mult,120,3.2,-3.39,644,-23.02,2276,0.0,0
0.8591,53.5,2.56,0.0,-1.64,210.8,286,8,10,-0.0057,0.7468,bb_bounce_a5100abe,USDJPY,M1,bb_bounce,mean_reversion,A×4.0,A×1.5,newyork,True,True,True,fixed,30,3.5,0.0,0,0.03,105,-1.67,181
0.7128,39.06,43.8,0.04,-43.41,85.0,5287,17,8,-0.0082,1.1122,wick_reversal_95c99c12,USDJPY,M1,wick_reversal,mean_reversion,15p,5p,newyork,False,True,False,,60,1.4,0.0,0,-17.66,1776,-25.75,3511
0.7023,36.16,5.2,0.01,-5.07,153.5,448,10,4,-0.0113,1.2399,hilo_break_81075ac5,USDJPY,M1,hilo_break,breakout,20p,10p,london,False,True,True,atr_mult,120,2.6,-1.3,96,-3.76,352,0.0,0
1.0464,49.13,0.93,0.0,0.48,227.3,289,7,9,0.0017,1.0833,bb_bounce_343c0d37,USDJPY,M1,bb_bounce,mean_reversion,A×2.5,A×1.0,newyork,True,True,True,atr_mult,120,3.8,0.0,0,1.18,109,-0.7,180
0.7746,47.89,3.88,0.0,-3.81,175.4,380,12,7,-0.01,0.8427,bb_bounce_7d38bbbd,USDJPY,M1,bb_bounce,mean_reversion,15p,15p,london,True,True,True,atr_mult,30,2.9,-0.08,84,-3.72,296,0.0,0
0.9739,45.7,2.33,0.0,-0.48,236.3,442,12,10,-0.0011,1.1571,bb_bounce_d07f7164,USDJPY,M1,bb_bounce,mean_reversion,A×4.0,A×1.0,newyork,True,True,True,atr_mult,120,3.9,0.0,0,0.81,154,-1.29,288
0.6889,44.33,5.06,0.01,-4.83,328.1,282,10,6,-0.0171,0.8653,hilo_break_c2abb5d9,USDJPY,M1,hilo_break,breakout,A×4.0,A×1.5,london,True,True,True,atr_mult,0,5.5,-1.53,59,-3.3,223,0.0,0
0.752,35.76,4.68,0.0,-4.01,177.5,439,11,7,-0.0091,1.3507,hilo_break_f25b33f7,USDJPY,M1,hilo_break,breakout,A×3.0,A×0.7,london,True,True,False,,60,3.0,-1.49,99,-2.52,340,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_3642f719,USDJPY,M1,atr_break,breakout,15p,7p,newyork,True,True,True,atr_mult,120,0.0,0.0,0,0.0,0,0.0,0
0.8268,51.57,4.76,0.0,-3.62,431.3,382,11,8,-0.0095,0.7765,bb_bounce_232814d8,USDJPY,M1,bb_bounce,mean_reversion,A×4.0,A×1.5,newyork,True,True,False,,0,7.2,0.0,0,-0.59,129,-3.03,253
0.8341,50.94,13.1,0.01,-12.17,223.0,1818,10,8,-0.0067,0.8034,wick_reversal_817facf1,USDJPY,M1,wick_reversal,mean_reversion,A×3.0,A×1.5,london,True,True,True,fixed,60,3.7,-3.05,403,-9.12,1415,0.0,0
0.9689,37.5,0.54,0.0,-0.05,229.5,40,6,3,-0.0012,1.6148,atr_break_43e4c7dc,USDJPY,M1,atr_break,breakout,A×4.0,A×1.0,newyork,True,True,False,,60,3.8,0.0,0,0.27,10,-0.32,30
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_8d9a42ae,USDJPY,M1,atr_break,breakout,A×4.0,A×1.0,london,True,False,False,,60,0.0,0.0,0,0.0,0,0.0,0
0.7301,37.25,1.82,0.0,-1.69,91.8,204,7,3,-0.0083,1.2296,donchian_break_a4feb139,USDJPY,M1,donchian_break,breakout,15p,5p,newyork,True,False,True,atr_mult,0,1.5,0.0,0,-1.13,72,-0.56,132
0.6961,40.91,0.92,0.0,-0.62,271.4,44,4,3,-0.0141,1.0055,hilo_break_6f1c724b,USDJPY,M1,hilo_break,breakout,A×4.0,A×1.0,london,True,True,True,atr_mult,120,4.5,-0.37,8,-0.26,36,0.0,0
0.7995,40.87,16.39,0.02,-15.88,145.1,2158,12,8,-0.0074,1.1566,wick_reversal_c2725574,USDJPY,M1,wick_reversal,mean_reversion,20p,10p,newyork,True,True,True,atr_mult,0,2.4,0.0,0,-8.39,730,-7.5,1428
0.7219,46.82,2.04,0.0,-1.8,152.3,173,5,8,-0.0104,0.82,donchian_break_b404d421,USDJPY,M1,donchian_break,breakout,A×2.0,A×1.0,newyork,True,True,True,fixed,30,2.5,0.0,0,-1.04,60,-0.76,113
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_892fa199,USDJPY,M1,atr_break,breakout,A×4.0,A×1.5,london,True,False,True,atr_mult,60,0.0,0.0,0,0.0,0,0.0,0
0.9408,55.34,2.99,0.0,-0.49,237.1,206,7,8,-0.0024,0.7592,bb_bounce_6187c148,USDJPY,M1,bb_bounce,mean_reversion,A×3.0,A×1.5,newyork,False,True,True,fixed,60,4.0,0.0,0,0.85,70,-1.33,136
0.7608,38.23,33.45,0.03,-33.33,155.4,3905,15,8,-0.0085,1.2292,wick_reversal_94af3181,USDJPY,M1,wick_reversal,mean_reversion,A×3.0,A×0.7,newyork,False,True,True,atr_mult,60,2.6,0.0,0,-13.69,1331,-19.64,2574
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,wick_reversal_c948b5d0,USDJPY,M1,wick_reversal,mean_reversion,A×2.0,A×0.7,london,True,True,False,,0,0.0,0.0,0,0.0,0,0.0,0
0.8461,41.67,1.94,0.0,-1.4,102.5,312,13,7,-0.0045,1.1845,bb_bounce_df91578f,USDJPY,M1,bb_bounce,mean_reversion,20p,7p,newyork,False,False,True,fixed,0,1.7,0.0,0,0.11,91,-1.5,221
0.9081,19.61,7.73,0.01,-4.0,713.3,617,26,3,-0.0065,3.7224,bb_bounce_3556ec49,USDJPY,M1,bb_bounce,mean_reversion,A×3.0,A×1.0,london,True,False,False,,0,11.9,2.47,141,-6.47,476,0.0,0
1.9478,56.76,0.29,0.0,0.75,155.7,37,3,6,0.0201,1.4841,atr_break_bb7dcd0b,USDJPY,M1,atr_break,breakout,A×2.5,A×1.0,london,True,True,True,fixed,60,2.6,0.3,8,0.45,29,0.0,0
0.6516,40.41,3.46,0.0,-2.23,163.2,146,9,5,-0.0153,0.9608,wick_reversal_655355b5,USDJPY,M1,wick_reversal,mean_reversion,A×2.0,A×1.0,london,True,True,True,atr_mult,60,2.7,-0.93,40,-1.3,106,0.0,0
0.572,29.87,1.22,0.0,-1.11,152.7,77,10,3,-0.0145,1.3429,atr_break_bc69f683,USDJPY,M1,atr_break,breakout,A×2.0,A×0.7,newyork,False,True,False,,0,2.5,0.0,0,-0.0,24,-1.11,53
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_378dbba3,USDJPY,M1,atr_break,breakout,A×2.0,A×1.0,newyork,False,True,False,,60,0.0,0.0,0,0.0,0,0.0,0
0.635,33.63,8.66,0.01,-8.25,179.0,562,9,5,-0.0147,1.2533,hilo_break_b709ef68,USDJPY,M1,hilo_break,breakout,A×3.0,A×0.7,newyork,False,True,True,atr_mult,0,3.0,0.0,0,-2.87,178,-5.38,384
0.8312,46.32,14.72,0.01,-14.21,179.2,2081,10,8,-0.0068,0.9631,wick_reversal_cc7e6ec3,USDJPY,M1,wick_reversal,mean_reversion,15p,15p,newyork,True,False,True,atr_mult,120,3.0,0.0,0,-6.2,716,-8.01,1365
0.5296,31.58,1.04,0.0,-0.96,200.5,38,7,2,-0.0253,1.1474,hilo_break_71048f34,USDJPY,M1,hilo_break,breakout,A×4.0,A×1.0,london,True,True,True,atr_mult,60,3.3,-0.53,6,-0.43,32,0.0,0
0.7377,51.95,1.43,0.0,-1.08,455.8,77,4,5,-0.014,0.6824,atr_break_90641768,USDJPY,M1,atr_break,breakout,A×5.0,A×1.5,london,False,True,False,,120,7.6,-0.79,14,-0.29,63,0.0,0
0.8073,29.41,5.13,0.01,-3.03,468.2,289,15,7,-0.0105,1.9375,bb_bounce_bcee1c30,USDJPY,M1,bb_bounce,mean_reversion,A×4.0,A×1.0,london,True,False,True,atr_mult,120,7.8,-0.78,57,-2.26,232,0.0,0
0.7454,31.4,3.42,0.0,-3.1,544.9,172,8,3,-0.018,1.6289,donchian_break_289bba52,USDJPY,M1,donchian_break,breakout,A×3.0,A×1.5,newyork,True,False,True,atr_mult,30,9.1,0.0,0,-1.92,61,-1.18,111
0.8729,55.85,7.39,0.01,-7.18,352.7,1162,7,9,-0.0062,0.69,wick_reversal_9cdb149d,USDJPY,M1,wick_reversal,mean_reversion,A×3.0,A×1.5,london,True,True,False,,120,5.9,-1.3,257,-5.88,905,0.0,0
0.8138,39.92,22.43,0.02,-22.18,133.5,3632,13,14,-0.0061,1.2246,wick_reversal_ca9142db,USDJPY,M1,wick_reversal,mean_reversion,A×3.0,A×0.7,newyork,False,True,True,fixed,30,2.2,0.0,0,-9.28,1211,-12.9,2421
0.6845,37.96,2.87,0.0,-2.72,122.9,245,7,4,-0.0111,1.1188,donchian_break_26b4a827,USDJPY,M1,donchian_break,breakout,A×2.0,A×0.7,newyork,True,True,True,fixed,0,2.0,0.0,0,-1.95,78,-0.77,167
0.7048,23.46,5.84,0.01,-5.57,217.5,422,24,5,-0.0132,2.2994,bb_bounce_27ec5df3,USDJPY,M1,bb_bounce,mean_reversion,A×2.0,A×0.7,newyork,True,False,True,atr_mult,30,3.6,0.0,0,-2.17,130,-3.4,292
0.6918,36.92,19.93,0.02,-19.83,106.0,2102,14,10,-0.0094,1.1821,wick_reversal_51cdd301,USDJPY,M1,wick_reversal,mean_reversion,20p,7p,london,True,True,True,fixed,60,1.8,-3.67,470,-16.16,1632,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_42ee56d6,USDJPY,M1,atr_break,breakout,A×2.5,A×1.0,london,True,True,False,,60,0.0,0.0,0,0.0,0,0.0,0
0.6645,23.78,3.11,0.0,-2.47,227.0,143,12,4,-0.0173,2.1303,bb_bounce_d8dfdbea,USDJPY,M1,bb_bounce,mean_reversion,20p,10p,newyork,True,False,False,,120,3.8,0.0,0,-0.78,48,-1.7,95
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_11b2fd75,USDJPY,M1,atr_break,breakout,15p,7p,london,True,True,True,atr_mult,120,0.0,0.0,0,0.0,0,0.0,0
0.5905,34.7,8.16,0.01,-8.15,90.3,611,13,6,-0.0133,1.1113,hilo_break_c885096e,USDJPY,M1,hilo_break,breakout,15p,7p,newyork,False,False,True,fixed,60,1.5,0.0,0,-2.63,189,-5.52,422
0.3931,35.9,1.63,0.0,-1.55,212.3,39,12,3,-0.0397,0.702,hilo_break_1424f4df,USDJPY,M1,hilo_break,breakout,A×5.0,A×1.5,newyork,True,True,True,fixed,120,3.5,0.0,0,-0.35,12,-1.2,27
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_f02e030e,USDJPY,M1,atr_break,breakout,15p,7p,newyork,True,False,True,atr_mult,60,0.0,0.0,0,0.0,0,0.0,0
1.0991,58.22,3.8,0.0,6.21,447.9,1223,6,10,0.0051,0.7888,wick_reversal_070f6f2b,USDJPY,M1,wick_reversal,mean_reversion,A×3.0,A×1.5,newyork,True,True,False,,30,7.5,0.0,0,0.63,424,5.58,799
0.8219,47.62,0.76,0.0,-0.33,178.6,42,5,4,-0.0078,0.904,atr_break_4b524ceb,USDJPY,M1,atr_break,breakout,15p,15p,newyork,True,False,True,atr_mult,60,3.0,0.0,0,0.21,15,-0.54,27
0.5882,22.83,3.38,0.0,-3.27,357.6,127,10,2,-0.0258,1.9877,bb_bounce_cabcfbca,USDJPY,M1,bb_bounce,mean_reversion,A×2.0,A×1.0,london,True,False,True,atr_mult,0,6.0,-0.82,23,-2.45,104,0.0,0
0.7011,35.83,5.1,0.01,-4.87,167.1,441,11,7,-0.011,1.2558,hilo_break_78766d9c,USDJPY,M1,hilo_break,breakout,A×3.0,A×0.7,london,True,True,True,atr_mult,120,2.8,-1.82,100,-3.05,341,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,wick_reversal_28b6902a,USDJPY,M1,wick_reversal,mean_reversion,A×5.0,A×1.5,newyork,False,True,True,atr_mult,0,0.0,0.0,0,0.0,0,0.0,0
0.6763,48.96,4.08,0.0,-3.58,338.4,192,6,7,-0.0186,0.705,donchian_break_15b5e89a,USDJPY,M1,donchian_break,breakout,A×3.0,A×1.5,london,True,True,True,atr_mult,0,5.6,-1.16,40,-2.42,152,0.0,0
0.9346,31.18,5.83,0.01,-2.56,519.2,696,12,6,-0.0037,2.0629,bb_bounce_97b6e8dd,USDJPY,M1,bb_bounce,mean_reversion,A×4.0,A×1.0,newyork,True,False,True,atr_mult,120,8.7,0.0,0,0.05,230,-2.61,466
0.7644,45.92,34.2,0.03,-33.67,160.9,3748,11,11,-0.009,0.9003,wick_reversal_500e5602,USDJPY,M1,wick_reversal,mean_reversion,A×2.5,A×1.0,london,False,True,True,fixed,60,2.7,-6.11,840,-27.56,2908,0.0,0
0.8528,44.1,2.54,0.0,-1.18,200.3,195,16,5,-0.0061,1.0809,hilo_break_229de680,USDJPY,M1,hilo_break,breakout,A×2.0,A×1.0,london,True,True,False,,30,3.3,-0.58,40,-0.6,155,0.0,0
0.8269,51.11,5.49,0.01,-2.85,513.6,270,9,7,-0.0106,0.7909,hilo_break_5f0b3fef,USDJPY,M1,hilo_break,breakout,A×5.0,A×1.5,london,True,True,False,,120,8.6,-0.99,57,-1.86,213,0.0,0
0.8389,40.0,2.12,0.0,-0.97,154.6,170,10,5,-0.0057,1.2584,donchian_break_cfa2ab4e,USDJPY,M1,donchian_break,breakout,A×3.0,A×0.7,newyork,True,True,True,atr_mult,60,2.6,0.0,0,-0.62,56,-0.35,114
0.7863,38.31,24.7,0.02,-22.27,189.8,2869,15,7,-0.0078,1.2663,wick_reversal_b5d3b8b6,USDJPY,M1,wick_reversal,mean_reversion,A×3.0,A×0.7,newyork,False,True,True,atr_mult,30,3.2,0.0,0,-8.12,969,-14.15,1900
0.8032,26.71,4.18,0.0,-3.95,465.3,322,12,6,-0.0123,2.2041,donchian_break_4c97a8af,USDJPY,M1,donchian_break,breakout,A×2.5,A×1.0,newyork,False,False,True,atr_mult,0,7.8,0.0,0,-2.18,110,-1.76,212
0.6175,44.85,3.6,0.0,-3.5,220.5,194,10,4,-0.0181,0.7594,donchian_break_ab4fb8de,USDJPY,M1,donchian_break,breakout,A×3.0,A×1.5,london,True,False,True,fixed,60,3.7,0.04,39,-3.54,155,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,atr_break_2387d554,USDJPY,M1,atr_break,breakout,15p,5p,newyork,True,False,True,fixed,120,0.0,0.0,0,0.0,0,0.0,0
