entry_time,exit_time,side,entry_price,exit_price,pnl
2023-07-27T01:00:00,2023-07-27T03:00:00,long,29584.0,29352.9976,-32.5484
2023-07-27T22:00:00,2023-07-28T18:00:00,short,29211.0,29362.0464,-24.3898
2023-07-28T19:00:00,2023-07-28T21:00:00,long,29483.0,29311.3486,-26.0675
2023-07-31T00:00:00,2023-07-31T01:00:00,short,29190.0,29219.8574,-11.7982
2023-07-31T05:00:00,2023-07-31T18:00:00,long,29456.0,29274.2879,-26.7451
2023-08-01T07:00:00,2023-08-01T20:00:00,short,28924.0,28925.6244,-8.8421
2023-08-02T04:00:00,2023-08-02T08:00:00,long,29697.0,29580.4354,-19.9571
2023-08-02T21:00:00,2023-08-03T18:00:00,short,29006.0,29313.3039,-38.9847
2023-08-03T19:00:00,2023-08-03T22:00:00,long,29366.0,29140.8137,-30.1091
2023-08-04T23:00:00,2023-08-05T03:00:00,short,29032.0,29068.0934,-11.8661
2023-08-07T20:00:00,2023-08-07T21:00:00,short,28818.0,28894.1816,-15.7191
2023-08-08T16:00:00,2023-08-08T17:00:00,long,29404.0,29335.1889,-14.7701
2023-08-08T21:00:00,2023-08-09T02:00:00,long,29732.0,29821.2607,-0.0064
2023-08-09T21:00:00,2023-08-10T18:00:00,short,29500.0,29656.0,-22.8381
2023-08-14T03:00:00,2023-08-14T06:00:00,short,29293.0,29293.5784,-8.2441
2023-08-14T19:00:00,2023-08-14T21:00:00,long,29499.0,29461.8084,-11.5918
2023-08-15T21:00:00,2023-08-16T22:00:00,short,29241.0,29135.1562,1.6942
2023-08-17T04:00:00,2023-08-17T06:00:00,short,28692.0,28609.2828,-0.3057
2023-08-17T20:00:00,2023-08-18T02:00:00,short,27899.0,26712.7368,107.3349
2023-08-18T09:00:00,2023-08-19T21:00:00,short,26263.0,26230.0,-4.9094
2023-08-21T15:00:00,2023-08-21T17:00:00,short,25936.0,26102.5781,-26.5426
2023-08-22T02:00:00,2023-08-22T17:00:00,long,26192.0,25980.4262,-30.8453
2023-08-22T20:00:00,2023-08-22T21:00:00,short,25918.0,26004.8537,-17.5215
2023-08-23T02:00:00,2023-08-23T03:00:00,short,25660.0,25947.2808,-38.9295
2023-08-23T21:00:00,2023-08-24T01:00:00,long,26390.0,26371.4713,-9.9935
2023-08-24T19:00:00,2023-08-25T18:00:00,short,26099.0,26250.126,-23.6714
2023-08-25T19:00:00,2023-08-26T01:00:00,short,25804.0,26063.352,-34.8405
2023-08-28T10:00:00,2023-08-28T16:00:00,short,25950.0,26015.4466,-14.5421
2023-08-29T19:00:00,2023-08-30T00:00:00,long,27524.0,27597.2695,-0.895
2023-08-30T19:00:00,2023-08-31T15:00:00,short,27113.0,27456.0628,-41.0018
2023-08-31T20:00:00,2023-09-01T16:00:00,short,26916.0,26102.843,70.1912
2023-09-01T22:00:00,2023-09-02T00:00:00,short,25463.0,25809.5015,-43.9893
2023-09-04T20:00:00,2023-09-05T14:00:00,short,25808.0,25778.1903,-4.795
2023-09-06T19:00:00,2023-09-06T21:00:00,short,25586.0,25727.9684,-22.2195
2023-09-06T22:00:00,2023-09-06T22:00:00,long,25846.0,25621.6499,-30.0364
