entry_time,exit_time,side,entry_price,exit_price,pnl
2019-09-16T21:00:00,2019-09-17T03:00:00,long,200.0011,197.1155,-137.6808
2019-09-17T14:00:00,2019-09-17T23:00:00,long,201.7552,209.0491,257.2393
2019-09-18T08:00:00,2019-09-18T11:00:00,long,216.6377,212.689,-170.2217
2019-09-19T17:00:00,2019-09-20T02:00:00,long,220.99,216.6851,-176.4437
2019-09-24T09:00:00,2019-09-24T20:00:00,short,196.63,162.8999,1296.8297
2019-09-26T16:00:00,2019-09-26T18:00:00,short,160.3547,165.1112,-293.6902
2019-10-08T02:00:00,2019-10-08T07:00:00,long,185.51,182.0167,-189.3731
2019-10-09T15:00:00,2019-10-10T09:00:00,long,192.29,189.1788,-162.7534
2019-10-11T05:00:00,2019-10-11T05:00:00,long,196.7,193.6217,-155.2241
2019-10-23T04:00:00,2019-10-23T17:00:00,short,167.05,159.0004,370.1492
2019-10-26T02:00:00,2019-10-26T02:00:00,long,195.12,189.4997,-271.5163
2019-10-29T21:00:00,2019-10-30T04:00:00,long,191.87,188.3656,-175.7804
2019-11-06T06:00:00,2019-11-06T10:00:00,long,193.43,191.0341,-124.5009
2019-11-10T17:00:00,2019-11-11T05:00:00,long,190.51,188.2477,-118.5149
2019-11-15T03:00:00,2019-11-15T08:00:00,short,182.09,183.9244,-102.859
2019-11-15T15:00:00,2019-11-16T09:00:00,short,179.79,182.2943,-131.4554
2019-11-18T19:00:00,2019-11-21T16:00:00,short,179.1608,161.85,714.8787
2019-11-22T07:00:00,2019-11-22T07:00:00,short,155.97,158.991,-186.7777
2019-11-22T11:00:00,2019-11-22T18:00:00,short,148.75,151.2892,-163.8224
2019-11-25T00:00:00,2019-11-25T10:00:00,short,141.17,141.8089,-60.1716
2019-12-12T02:00:00,2019-12-12T02:00:00,short,141.2,142.6374,-104.6142
2019-12-16T19:00:00,2019-12-18T01:00:00,short,134.3215,126.0208,460.7312
2019-12-27T12:00:00,2019-12-27T12:00:00,short,123.91,125.5026,-131.4905
2019-12-29T17:00:00,2019-12-29T21:00:00,long,133.46,134.8073,57.7227
